ID,Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Literasi,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Seni,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Menambah pengetahuan,Seni,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Literasi,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Literasi,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Sangat Setuju,Netral,Setuju,Setuju
156,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Self Wear,Sangat Setuju,Netral,Setuju,Setuju
157,Edukasi,Website Gramedia.com,Hiburan atau relaksasi,Seni,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju
157,Edukasi,Website Gramedia.com,Untuk mengekspresikan kreativitas,Seni,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Daily needs,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Self Wear,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,edukasi,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Daily needs,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Daily needs,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,Self Wear,Setuju,Setuju,Sangat Setuju,Setuju
158,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Seni,edukasi,Setuju,Setuju,Sangat Setuju,Setuju
159,Edukasi,Toko Gramedia,Hiburan atau relaksasi,Seni,Daily needs,Netral,Netral,Netral,Setuju
159,Edukasi,Toko Gramedia,Hiburan atau relaksasi,Seni,edukasi,Netral,Netral,Netral,Setuju
159,Edukasi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Daily needs,Netral,Netral,Netral,Setuju
159,Edukasi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Netral,Netral,Netral,Setuju
159,Edukasi,Toko Gramedia,Untuk mengekspresikan kreativitas,Seni,Daily needs,Netral,Netral,Netral,Setuju
159,Edukasi,Toko Gramedia,Untuk mengekspresikan kreativitas,Seni,edukasi,Netral,Netral,Netral,Setuju
160,Alat Seni,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Sangat Setuju,Netral,Netral,Setuju
160,Alat Seni,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Setuju,Netral,Netral,Setuju
161,Buku Non-Fiksi,Aplikasi Gramedia.com,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Buku Non-Fiksi,Aplikasi Gramedia.com,Hiburan atau relaksasi,Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Buku Non-Fiksi,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Buku Non-Fiksi,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Buku Non-Fiksi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Buku Non-Fiksi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,Hiburan atau relaksasi,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,Hiburan atau relaksasi,Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
161,Edukasi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Hiburan atau relaksasi,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Menambah pengetahuan,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Alat Kantor/Sekolah,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Hiburan atau relaksasi,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Menambah pengetahuan,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
162,Novel Fiksi,Toko alat tulis lainnya,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Sangat Tidak Setuju,Netral,Sangat Setuju,Netral
163,Komik,Toko buku independen lainnya,Kado atau hadiah,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
163,Komik,Toko buku independen lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
163,Komik,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Daily needs,Tidak Setuju,Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
163,Komik,Toko buku independen lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
164,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Daily needs,Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju
164,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju
164,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Daily needs,Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju
164,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju
165,Komik,Toko Gramedia,Menambah pengetahuan,Aktivitas Rekreasional,Alat Seni,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju
165,Komik,Toko Gramedia,Menambah pengetahuan,Lifestyle,Alat Seni,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju
165,Komik,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju
165,Komik,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Alat Seni,Netral,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju
166,Sport & mainanan,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,Daily needs,Sangat Setuju,Netral,Tidak Setuju,Tidak Setuju
166,Sport & mainanan,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,Self Wear,Sangat Setuju,Netral,Tidak Setuju,Tidak Setuju
166,Sport & mainanan,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,edukasi,Sangat Setuju,Netral,Tidak Setuju,Tidak Setuju
167,Alat Seni,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju
167,Alat Seni,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Netral,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju
168,Buku Anak,Toko Gramedia,Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
168,Buku Non-Fiksi,Toko Gramedia,Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju
169,Alat Seni,Website Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju,Setuju
169,Sport & mainanan,Website Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Sangat Setuju,Sangat Tidak Setuju,Sangat Setuju,Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Kantor/Sekolah,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Alat Seni,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Alat Seni,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
170,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)","Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Tidak Setuju,Netral,Sangat Setuju,Sangat Setuju
171,Buku Non-Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Buku Non-Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Buku Non-Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Buku Non-Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Novel Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,Daily needs,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Novel Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Novel Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Daily needs,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
171,Novel Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Netral,Sangat Tidak Setuju,Tidak Setuju,Netral
172,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Setuju
172,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Setuju
172,Edukasi,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Setuju
172,Edukasi,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Buku Non-Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,Kado atau hadiah,Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
173,Novel Fiksi,Toko alat tulis lainnya,Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Sangat Setuju,Setuju
174,Alat Seni,Aplikasi Gramedia.com,Kado atau hadiah,Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
174,Alat Seni,Aplikasi Gramedia.com,Kado atau hadiah,Seni,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
174,Alat Seni,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
174,Alat Seni,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
174,Alat Seni,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
174,Alat Seni,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Sangat Tidak Setuju,Sangat Setuju,Netral,Sangat Setuju
175,Alat Kantor/Sekolah,Aplikasi Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Sangat Tidak Setuju,Netral,Setuju,Netral
175,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,edukasi,Sangat Tidak Setuju,Netral,Setuju,Netral
175,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Sangat Tidak Setuju,Netral,Setuju,Netral
176,Alat Seni,Website Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Netral,Setuju,Sangat Setuju,Sangat Tidak Setuju
176,Alat Seni,Website Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Netral,Setuju,Sangat Setuju,Sangat Tidak Setuju
